Item,Location,Min Quantity,Max Quantity,no of unit per box,threshould
102031007104,Jeddah,2.00 ,2.00 ,1,50
102031007105,Jeddah,2.00 ,3.00 ,1,50
102031007106,Jeddah,2.00 ,3.00 ,1,50
102031007107,Jeddah,9.00 ,11.00 ,1,50
102031007108,Jeddah,8.00 ,10.00 ,1,50
102031007108,Riyadh,7.00 ,9.00 ,1,50
102031007109,Jeddah,9.00 ,11.00 ,1,50
102031007109,Riyadh,8.00 ,10.00 ,1,50
102031007367,Jeddah,208.00 ,257.00 ,1,50
102031007367,Riyadh,435.00 ,528.00 ,1,50
102031007368,Jeddah,566.00 ,744.00 ,1,50
102031007368,Riyadh,937.00 ,"1,136.00 ",1,50
102041004136,Jeddah,2.00 ,2.00 ,1,50
102041004136,Riyadh,1.00 ,1.00 ,1,50
102041004137,Jeddah,1.00 ,2.00 ,1,50
102041004138,Jeddah,1.00 ,1.00 ,1,50
102041004139,Jeddah,1.00 ,1.00 ,1,50
102041007009,Jeddah,1.00 ,2.00 ,1,50
102041007009,Riyadh,1.00 ,1.00 ,1,50
102041007010,Jeddah,1.00 ,1.00 ,1,50
102041007011,Jeddah,1.00 ,1.00 ,1,50
102041007061,Jeddah,1.00 ,1.00 ,1,50
102081005477,Jeddah,2.00 ,2.00 ,12,50
102081005477,Riyadh,1.00 ,2.00 ,12,50
102081005478,Jeddah,2.00 ,2.00 ,12,50
102081005478,Riyadh,2.00 ,2.00 ,12,50
102081005479,Jeddah,2.00 ,2.00 ,12,50
102081005479,Riyadh,2.00 ,2.00 ,12,50
102081005480,Jeddah,2.00 ,2.00 ,12,50
102081005480,Riyadh,2.00 ,2.00 ,12,50
102081005481,Jeddah,2.00 ,2.00 ,12,50
102081005481,Riyadh,2.00 ,2.00 ,12,50
102081005482,Jeddah,2.00 ,2.00 ,12,50
102081005482,Riyadh,2.00 ,2.00 ,12,50
102081005483,Jeddah,2.00 ,2.00 ,12,50
102081005483,Riyadh,2.00 ,2.00 ,12,50
102081005484,Jeddah,2.00 ,2.00 ,12,50
102081005484,Riyadh,2.00 ,2.00 ,12,50
102081005485,Jeddah,2.00 ,2.00 ,12,50
102081005485,Riyadh,2.00 ,2.00 ,12,50
102081005486,Jeddah,2.00 ,2.00 ,12,50
102081005486,Riyadh,1.00 ,2.00 ,12,50
102081005487,Jeddah,2.00 ,2.00 ,12,50
102081005487,Riyadh,1.00 ,2.00 ,12,50
102081005488,Jeddah,2.00 ,2.00 ,12,50
102081005489,Jeddah,2.00 ,2.00 ,12,50
102081005489,Riyadh,2.00 ,3.00 ,12,50
102081005490,Jeddah,2.00 ,2.00 ,12,50
102081005490,Riyadh,1.00 ,1.00 ,12,50
102081005491,Jeddah,2.00 ,2.00 ,12,50
102081005491,Riyadh,2.00 ,3.00 ,12,50
102081005492,Jeddah,2.00 ,2.00 ,12,50
102081005492,Riyadh,8.00 ,9.00 ,12,50
102081005493,Jeddah,2.00 ,2.00 ,12,50
102081005493,Riyadh,2.00 ,3.00 ,12,50
102081005494,Jeddah,2.00 ,2.00 ,12,50
102081005494,Riyadh,4.00 ,5.00 ,12,50
102081005495,Jeddah,2.00 ,2.00 ,12,50
102081005495,Riyadh,1.00 ,2.00 ,12,50
102081005496,Jeddah,2.00 ,2.00 ,12,50
102081005496,Riyadh,1.00 ,2.00 ,12,50
102081005497,Jeddah,2.00 ,2.00 ,12,50
102081005497,Riyadh,2.00 ,3.00 ,12,50
102081005498,Jeddah,2.00 ,2.00 ,12,50
102081005498,Riyadh,2.00 ,2.00 ,12,50
102081005499,Jeddah,1.00 ,1.00 ,12,50
102081005499,Riyadh,1.00 ,1.00 ,12,50
102081005500,Jeddah,1.00 ,1.00 ,12,50
102081005500,Riyadh,1.00 ,1.00 ,12,50
102081005501,Jeddah,1.00 ,1.00 ,12,50
102081005501,Riyadh,3.00 ,4.00 ,12,50
102081005502,Jeddah,1.00 ,1.00 ,12,50
102081005503,Jeddah,1.00 ,1.00 ,12,50
102081005504,Jeddah,1.00 ,1.00 ,12,50
102081005504,Riyadh,2.00 ,2.00 ,12,50
102081005505,Jeddah,1.00 ,1.00 ,12,50
102081005506,Jeddah,1.00 ,1.00 ,12,50
102081005507,Jeddah,1.00 ,1.00 ,12,50
102081005508,Jeddah,1.00 ,1.00 ,12,50
102081005509,Jeddah,1.00 ,1.00 ,12,50
102081005510,Jeddah,2.00 ,2.00 ,6,50
102081005510,Riyadh,2.00 ,3.00 ,6,50
102081005511,Jeddah,2.00 ,2.00 ,6,50
102081005511,Riyadh,1.00 ,1.00 ,6,50
102081005512,Jeddah,2.00 ,2.00 ,6,50
102081005513,Jeddah,1.00 ,1.00 ,6,50
102081005515,Jeddah,2.00 ,2.00 ,12,50
102081005515,Riyadh,1.00 ,2.00 ,12,50
102081005516,Jeddah,2.00 ,2.00 ,12,50
102081005516,Riyadh,1.00 ,1.00 ,12,50
102081005517,Jeddah,2.00 ,2.00 ,12,50
102081005517,Riyadh,1.00 ,1.00 ,12,50
102081005518,Jeddah,2.00 ,2.00 ,12,50
102081005931,Jeddah,69.00 ,91.00 ,1,50
102081005931,Riyadh,14.00 ,17.00 ,1,50
102081005932,Jeddah,64.00 ,94.00 ,1,50
102081005932,Riyadh,68.00 ,85.00 ,1,50
102081007013,Jeddah,1.00 ,2.00 ,1,50
102081007014,Jeddah,1.00 ,1.00 ,1,50
102081007015,Jeddah,1.00 ,1.00 ,1,50
102081007016,Jeddah,1.00 ,1.00 ,1,50
102081007017,Jeddah,1.00 ,1.00 ,1,50
102081007018,Jeddah,2.00 ,2.00 ,1,50
102081007019,Jeddah,1.00 ,1.00 ,1,50
102081007020,Jeddah,2.00 ,3.00 ,1,50
102081007020,Riyadh,1.00 ,1.00 ,1,50
102081007021,Jeddah,2.00 ,2.00 ,1,50
102081007021,Riyadh,1.00 ,1.00 ,1,50
102081007022,Jeddah,1.00 ,1.00 ,1,50
102081007023,Jeddah,1.00 ,1.00 ,1,50
102081007024,Jeddah,2.00 ,2.00 ,1,50
102081007025,Jeddah,1.00 ,1.00 ,1,50
102081007026,Jeddah,1.00 ,1.00 ,1,50
102081007028,Jeddah,2.00 ,3.00 ,1,50
102081007029,Jeddah,2.00 ,3.00 ,1,50
102081007030,Jeddah,3.00 ,4.00 ,1,50
102081007031,Jeddah,2.00 ,3.00 ,1,50
102081007032,Jeddah,2.00 ,3.00 ,1,50
102081007033,Jeddah,1.00 ,1.00 ,1,50
102081007034,Jeddah,1.00 ,1.00 ,1,50
102081007035,Jeddah,1.00 ,1.00 ,1,50
102081007036,Jeddah,2.00 ,2.00 ,1,50
102081007037,Jeddah,2.00 ,2.00 ,1,50
102081007038,Jeddah,1.00 ,1.00 ,1,50
102081007039,Jeddah,1.00 ,1.00 ,1,50
102081007041,Jeddah,1.00 ,1.00 ,1,50
102081007042,Jeddah,1.00 ,1.00 ,1,50
102081007043,Jeddah,1.00 ,1.00 ,1,50
102081007044,Jeddah,1.00 ,1.00 ,1,50
102081007045,Jeddah,1.00 ,1.00 ,1,50
102081007046,Jeddah,1.00 ,1.00 ,1,50
102081007047,Jeddah,1.00 ,1.00 ,1,50
102081007048,Jeddah,2.00 ,2.00 ,1,50
102081007049,Jeddah,1.00 ,1.00 ,1,50
102081007050,Jeddah,2.00 ,2.00 ,1,50
102081007051,Jeddah,1.00 ,1.00 ,1,50
102081007052,Jeddah,1.00 ,1.00 ,1,50
102081007053,Jeddah,1.00 ,2.00 ,1,50
102081007054,Jeddah,2.00 ,2.00 ,1,50
102081007055,Jeddah,2.00 ,2.00 ,1,50
102081007056,Jeddah,2.00 ,3.00 ,1,50
102081007057,Jeddah,2.00 ,2.00 ,1,50
102081007063,Jeddah,3.00 ,5.00 ,1,50
102081007064,Jeddah,3.00 ,3.00 ,1,50
102081007064,Riyadh,1.00 ,1.00 ,1,50
102081007065,Jeddah,2.00 ,2.00 ,1,50
102081007065,Riyadh,1.00 ,1.00 ,1,50
102081007066,Jeddah,2.00 ,2.00 ,1,50
102081007067,Jeddah,2.00 ,3.00 ,1,50
102081007068,Jeddah,2.00 ,2.00 ,1,50
102081007070,Jeddah,16.00 ,20.00 ,1,50
102081007071,Jeddah,1.00 ,1.00 ,1,50
102081007073,Jeddah,1.00 ,1.00 ,1,50
102081007074,Jeddah,2.00 ,3.00 ,1,50
102081007075,Jeddah,2.00 ,2.00 ,1,50
102081007076,Jeddah,2.00 ,2.00 ,1,50
102081007077,Jeddah,2.00 ,2.00 ,1,50
102081007078,Jeddah,1.00 ,1.00 ,1,50
102081007079,Jeddah,1.00 ,1.00 ,1,50
102081007080,Jeddah,2.00 ,2.00 ,1,50
102081007081,Jeddah,2.00 ,2.00 ,1,50
102081007082,Jeddah,1.00 ,1.00 ,1,50
102081007083,Jeddah,2.00 ,3.00 ,1,50
102081007084,Jeddah,1.00 ,1.00 ,1,50
102081007085,Jeddah,1.00 ,1.00 ,1,50
102081007086,Jeddah,1.00 ,1.00 ,1,50
102081007087,Jeddah,1.00 ,1.00 ,1,50
102081007088,Jeddah,1.00 ,1.00 ,1,50
102081007089,Jeddah,1.00 ,1.00 ,1,50
102081007090,Jeddah,2.00 ,2.00 ,1,50
102081007091,Jeddah,1.00 ,1.00 ,1,50
102081007092,Jeddah,2.00 ,2.00 ,1,50
102081007093,Jeddah,2.00 ,2.00 ,1,50
102081007094,Jeddah,2.00 ,2.00 ,1,50
102081007095,Jeddah,2.00 ,2.00 ,1,50
102081007096,Jeddah,1.00 ,1.00 ,1,50
102081007097,Jeddah,1.00 ,1.00 ,1,50
102081007098,Jeddah,2.00 ,2.00 ,1,50
102081007099,Jeddah,2.00 ,2.00 ,1,50
102081007100,Jeddah,2.00 ,2.00 ,1,50
102081007101,Jeddah,2.00 ,2.00 ,1,50
102081007349,Jeddah,2.00 ,3.00 ,1,50
102081007350,Jeddah,4.00 ,6.00 ,1,50
102081007351,Jeddah,5.00 ,7.00 ,1,50
102081007351,Riyadh,1.00 ,1.00 ,1,50
102081007352,Jeddah,2.00 ,2.00 ,1,50
102081007353,Jeddah,2.00 ,2.00 ,1,50
102081007354,Jeddah,2.00 ,2.00 ,1,50
102081007355,Jeddah,2.00 ,2.00 ,1,50
102081007356,Jeddah,2.00 ,2.00 ,1,50
102081007357,Jeddah,2.00 ,2.00 ,1,50
102081007358,Jeddah,2.00 ,2.00 ,1,50
102081007359,Jeddah,2.00 ,2.00 ,1,50
102081007360,Jeddah,2.00 ,2.00 ,1,50
102081007361,Jeddah,2.00 ,2.00 ,1,50
102081007362,Jeddah,2.00 ,2.00 ,1,50
102081007369,Jeddah,7.00 ,9.00 ,1,50
102081007369,Riyadh,6.00 ,8.00 ,1,50
102081007370,Jeddah,5.00 ,6.00 ,1,50
102081007370,Riyadh,1.00 ,1.00 ,1,50
102081007371,Jeddah,27.00 ,37.00 ,1,50
102081007371,Riyadh,28.00 ,34.00 ,1,50
102081007372,Jeddah,5.00 ,7.00 ,1,50
102081007372,Riyadh,4.00 ,5.00 ,1,50
102081007373,Jeddah,6.00 ,8.00 ,1,50
102081007373,Riyadh,2.00 ,3.00 ,1,50
102081007374,Jeddah,7.00 ,9.00 ,1,50
102081007374,Riyadh,2.00 ,2.00 ,1,50
102081007375,Jeddah,8.00 ,11.00 ,1,50
102081007375,Riyadh,3.00 ,3.00 ,1,50
102081007376,Jeddah,2.00 ,2.00 ,1,50
102081007376,Riyadh,2.00 ,2.00 ,1,50
102081007377,Jeddah,17.00 ,23.00 ,1,50
102081007377,Riyadh,13.00 ,16.00 ,1,50
102081007378,Jeddah,20.00 ,26.00 ,1,50
102081007378,Riyadh,19.00 ,23.00 ,1,50
102081007379,Jeddah,21.00 ,28.00 ,1,50
102081007379,Riyadh,20.00 ,25.00 ,1,50
102081007380,Jeddah,14.00 ,18.00 ,1,50
102081007380,Riyadh,4.00 ,4.00 ,1,50
102081007381,Jeddah,8.00 ,11.00 ,1,50
102081007381,Riyadh,2.00 ,3.00 ,1,50
102081007382,Jeddah,18.00 ,24.00 ,1,50
102081007382,Riyadh,10.00 ,12.00 ,1,50
102081007383,Jeddah,10.00 ,13.00 ,1,50
102081007383,Riyadh,16.00 ,20.00 ,1,50
102081007384,Jeddah,23.00 ,30.00 ,1,50
102081007384,Riyadh,13.00 ,16.00 ,1,50
102081007385,Jeddah,19.00 ,27.00 ,1,50
102081007385,Riyadh,21.00 ,27.00 ,1,50
102081007386,Jeddah,25.00 ,35.00 ,1,50
102081007386,Riyadh,21.00 ,27.00 ,1,50
102081007387,Jeddah,26.00 ,34.00 ,1,50
102081007387,Riyadh,23.00 ,29.00 ,1,50
102081007388,Jeddah,3.00 ,3.00 ,1,50
102081007388,Riyadh,7.00 ,10.00 ,1,50
102081007389,Jeddah,25.00 ,34.00 ,1,50
102081007389,Riyadh,23.00 ,29.00 ,1,50
102081007390,Jeddah,29.00 ,37.00 ,1,50
102081007390,Riyadh,180.00 ,222.00 ,1,50
102081007391,Jeddah,30.00 ,39.00 ,1,50
102081007391,Riyadh,41.00 ,51.00 ,1,50
102081007392,Jeddah,47.00 ,62.00 ,1,50
102081007392,Riyadh,159.00 ,197.00 ,1,50
102081007393,Jeddah,1.00 ,1.00 ,1,50
102081007393,Riyadh,1.00 ,2.00 ,1,50
102081007394,Jeddah,1.00 ,2.00 ,1,50
102081007396,Jeddah,3.00 ,4.00 ,1,50
102081007396,Riyadh,1.00 ,1.00 ,1,50
102081008172,Jeddah,1.00 ,1.00 ,1,50
102081008173,Jeddah,1.00 ,1.00 ,1,50
102081008174,Jeddah,1.00 ,1.00 ,1,50
102081008194,Jeddah,7.00 ,9.00 ,1,50
102081008194,Riyadh,3.00 ,3.00 ,1,50
102081008195,Jeddah,7.00 ,9.00 ,1,50
102081008195,Riyadh,9.00 ,11.00 ,1,50
102081008196,Jeddah,2.00 ,3.00 ,1,50
102081008199,Riyadh,3.00 ,4.00 ,1,50
102081008200,Jeddah,1.00 ,1.00 ,1,50
102081008202,Jeddah,1.00 ,1.00 ,1,50
102081008205,Jeddah,1.00 ,1.00 ,1,50
102081008206,Jeddah,1.00 ,1.00 ,1,50
102081008207,Jeddah,1.00 ,1.00 ,1,50
102081008309,Jeddah,58.00 ,81.00 ,1,50
103011001550,Jeddah,1.00 ,1.00 ,1,50
103011001838,Jeddah,30.00 ,38.00 ,1,50
103011001838,Riyadh,26.00 ,32.00 ,1,50
103011001839,Jeddah,45.00 ,57.00 ,1,50
103011001839,Riyadh,22.00 ,27.00 ,1,50
103011001840,Jeddah,79.00 ,105.00 ,1,50
103011001840,Riyadh,1.00 ,2.00 ,1,50
103011001841,Jeddah,8.00 ,10.00 ,1,50
103011001841,Riyadh,6.00 ,8.00 ,1,50
103011001842,Jeddah,20.00 ,26.00 ,1,50
103011001842,Riyadh,25.00 ,30.00 ,1,50
103011001843,Jeddah,89.00 ,114.00 ,1,50
103011001843,Riyadh,18.00 ,21.00 ,1,50
103011001844,Jeddah,17.00 ,21.00 ,1,50
103011001844,Riyadh,18.00 ,22.00 ,1,50
103011001845,Jeddah,34.00 ,43.00 ,1,50
103011001845,Riyadh,25.00 ,30.00 ,1,50
103011001846,Jeddah,2.00 ,3.00 ,1,50
103011001847,Jeddah,12.00 ,16.00 ,1,50
103011001847,Riyadh,4.00 ,5.00 ,1,50
103011001848,Jeddah,4.00 ,5.00 ,1,50
103011001849,Jeddah,6.00 ,8.00 ,1,50
103011001849,Riyadh,8.00 ,10.00 ,1,50
103011001850,Jeddah,3.00 ,4.00 ,1,50
103011001850,Riyadh,7.00 ,9.00 ,1,50
103011001856,Jeddah,123.00 ,151.00 ,1,50
103011001856,Riyadh,256.00 ,329.00 ,1,50
103011001857,Jeddah,127.00 ,157.00 ,1,50
103011001857,Riyadh,357.00 ,464.00 ,1,50
103011001858,Jeddah,26.00 ,33.00 ,1,50
103011001858,Riyadh,311.00 ,405.00 ,1,50
103011001859,Jeddah,43.00 ,55.00 ,1,50
103011001859,Riyadh,105.00 ,128.00 ,1,50
103011001860,Jeddah,52.00 ,67.00 ,1,50
103011001860,Riyadh,125.00 ,169.00 ,1,50
103011001861,Jeddah,37.00 ,47.00 ,1,50
103011001861,Riyadh,177.00 ,212.00 ,1,50
103011001862,Jeddah,22.00 ,27.00 ,1,50
103011001862,Riyadh,117.00 ,144.00 ,1,50
103011001863,Jeddah,26.00 ,35.00 ,1,50
103011001863,Riyadh,118.00 ,145.00 ,1,50
103011001864,Jeddah,17.00 ,22.00 ,1,50
103011001864,Riyadh,140.00 ,168.00 ,1,50
103011001865,Jeddah,15.00 ,20.00 ,1,50
103011001865,Riyadh,115.00 ,141.00 ,1,50
103011001866,Jeddah,11.00 ,14.00 ,1,50
103011001866,Riyadh,200.00 ,239.00 ,1,50
103011001867,Jeddah,18.00 ,23.00 ,1,50
103011001867,Riyadh,187.00 ,224.00 ,1,50
103011001868,Jeddah,31.00 ,39.00 ,1,50
103011001868,Riyadh,469.00 ,572.00 ,1,50
103011001869,Jeddah,24.00 ,32.00 ,1,50
103011001869,Riyadh,126.00 ,155.00 ,1,50
103011001870,Jeddah,26.00 ,35.00 ,1,50
103011001870,Riyadh,210.00 ,252.00 ,1,50
103011001871,Jeddah,84.00 ,111.00 ,1,50
103011001871,Riyadh,115.00 ,141.00 ,1,50
103011001872,Jeddah,17.00 ,23.00 ,1,50
103011001872,Riyadh,6.00 ,7.00 ,1,50
103011001873,Jeddah,9.00 ,12.00 ,1,50
103011001873,Riyadh,283.00 ,341.00 ,1,50
103011001874,Jeddah,27.00 ,38.00 ,1,50
103011001874,Riyadh,194.00 ,233.00 ,1,50
103011001875,Jeddah,23.00 ,31.00 ,1,50
103011001875,Riyadh,107.00 ,131.00 ,1,50
103011001876,Jeddah,25.00 ,35.00 ,1,50
103011001876,Riyadh,201.00 ,256.00 ,1,50
103011001877,Jeddah,9.00 ,12.00 ,1,50
103011001877,Riyadh,65.00 ,77.00 ,1,50
103011001878,Jeddah,25.00 ,34.00 ,1,50
103011001878,Riyadh,35.00 ,42.00 ,1,50
103011001879,Jeddah,26.00 ,36.00 ,1,50
103011001879,Riyadh,93.00 ,112.00 ,1,50
103011001880,Jeddah,8.00 ,10.00 ,1,50
103011001880,Riyadh,63.00 ,77.00 ,1,50
103011001881,Jeddah,43.00 ,54.00 ,1,50
103011001881,Riyadh,65.00 ,81.00 ,1,50
103011001882,Jeddah,47.00 ,62.00 ,1,50
103011001882,Riyadh,122.00 ,162.00 ,1,50
103011001883,Jeddah,49.00 ,64.00 ,1,50
103011001883,Riyadh,163.00 ,203.00 ,1,50
103011001884,Jeddah,11.00 ,13.00 ,1,50
103011001884,Riyadh,32.00 ,38.00 ,1,50
103011001885,Jeddah,9.00 ,11.00 ,1,50
103011001885,Riyadh,20.00 ,24.00 ,1,50
103011001886,Jeddah,3.00 ,3.00 ,1,50
103011001886,Riyadh,5.00 ,6.00 ,1,50
103011001887,Jeddah,4.00 ,5.00 ,1,50
103011001887,Riyadh,7.00 ,8.00 ,1,50
103011001888,Jeddah,5.00 ,6.00 ,1,50
103011001888,Riyadh,33.00 ,39.00 ,1,50
103011001889,Jeddah,4.00 ,5.00 ,1,50
103011001889,Riyadh,4.00 ,5.00 ,1,50
103011001890,Jeddah,4.00 ,5.00 ,1,50
103011001890,Riyadh,1.00 ,1.00 ,1,50
103011001891,Jeddah,4.00 ,5.00 ,1,50
103011001891,Riyadh,24.00 ,28.00 ,1,50
103011001892,Jeddah,3.00 ,3.00 ,1,50
103011001892,Riyadh,181.00 ,235.00 ,1,50
103011001893,Jeddah,3.00 ,3.00 ,1,50
103011001893,Riyadh,7.00 ,9.00 ,1,50
103011001894,Jeddah,4.00 ,5.00 ,1,50
103011001894,Riyadh,7.00 ,8.00 ,1,50
103011001895,Jeddah,3.00 ,4.00 ,1,50
103011001895,Riyadh,4.00 ,5.00 ,1,50
103011001896,Jeddah,3.00 ,4.00 ,1,50
103011001896,Riyadh,34.00 ,41.00 ,1,50
103011001897,Jeddah,3.00 ,3.00 ,1,50
103011001897,Riyadh,1.00 ,2.00 ,1,50
103011001898,Jeddah,4.00 ,6.00 ,1,50
103011001898,Riyadh,3.00 ,4.00 ,1,50
103011001899,Jeddah,4.00 ,5.00 ,1,50
103011001899,Riyadh,2.00 ,2.00 ,1,50
103011001900,Jeddah,1.00 ,1.00 ,1,50
103011001901,Jeddah,13.00 ,16.00 ,1,50
103011001901,Riyadh,15.00 ,18.00 ,1,50
103011001902,Jeddah,6.00 ,8.00 ,1,50
103011001902,Riyadh,7.00 ,9.00 ,1,50
103011001903,Jeddah,16.00 ,21.00 ,1,50
103011001903,Riyadh,95.00 ,125.00 ,1,50
103011001904,Jeddah,3.00 ,3.00 ,1,50
103011001904,Riyadh,2.00 ,3.00 ,1,50
103011001905,Jeddah,3.00 ,4.00 ,1,50
103011001905,Riyadh,5.00 ,7.00 ,1,50
103011001906,Riyadh,1.00 ,1.00 ,1,50
103011001907,Jeddah,12.00 ,14.00 ,1,50
103011001907,Riyadh,19.00 ,23.00 ,1,50
103011001908,Jeddah,24.00 ,29.00 ,1,50
103011001908,Riyadh,3.00 ,3.00 ,1,50
103011001909,Jeddah,5.00 ,7.00 ,1,50
103011001909,Riyadh,11.00 ,13.00 ,1,50
103011001910,Jeddah,7.00 ,8.00 ,1,50
103011001910,Riyadh,28.00 ,34.00 ,1,50
103011001911,Jeddah,14.00 ,18.00 ,1,50
103011001911,Riyadh,1.00 ,1.00 ,1,50
103011001912,Jeddah,4.00 ,5.00 ,1,50
103011001912,Riyadh,3.00 ,3.00 ,1,50
103011001913,Jeddah,4.00 ,5.00 ,1,50
103011001913,Riyadh,29.00 ,35.00 ,1,50
103011001914,Jeddah,2.00 ,2.00 ,1,50
103011001914,Riyadh,2.00 ,3.00 ,1,50
103011001915,Jeddah,5.00 ,7.00 ,1,50
103011001915,Riyadh,3.00 ,4.00 ,1,50
103011001916,Jeddah,14.00 ,17.00 ,1,50
103011001916,Riyadh,18.00 ,21.00 ,1,50
103011001917,Jeddah,14.00 ,17.00 ,1,50
103011001917,Riyadh,2.00 ,2.00 ,1,50
103011001918,Jeddah,4.00 ,5.00 ,1,50
103011001918,Riyadh,2.00 ,3.00 ,1,50
103011001919,Jeddah,4.00 ,5.00 ,1,50
103011001919,Riyadh,5.00 ,6.00 ,1,50
103011001920,Jeddah,54.00 ,76.00 ,1,50
103011001920,Riyadh,34.00 ,41.00 ,1,50
103011001921,Jeddah,4.00 ,5.00 ,1,50
103011001921,Riyadh,27.00 ,33.00 ,1,50
103011001922,Jeddah,4.00 ,6.00 ,1,50
103011001922,Riyadh,29.00 ,35.00 ,1,50
103011001924,Jeddah,4.00 ,5.00 ,1,50
103011001924,Riyadh,3.00 ,3.00 ,1,50
103011001925,Jeddah,7.00 ,10.00 ,1,50
103011001925,Riyadh,33.00 ,39.00 ,1,50
103011001937,Jeddah,18.00 ,23.00 ,1,50
103011001937,Riyadh,3.00 ,4.00 ,1,50
103011001938,Jeddah,1.00 ,1.00 ,1,50
103011001938,Riyadh,1.00 ,2.00 ,1,50
103011001939,Jeddah,6.00 ,8.00 ,1,50
103011001939,Riyadh,2.00 ,3.00 ,1,50
103011001940,Jeddah,10.00 ,14.00 ,1,50
103011001940,Riyadh,18.00 ,22.00 ,1,50
103011001941,Jeddah,12.00 ,15.00 ,1,50
103011001941,Riyadh,17.00 ,20.00 ,1,50
103011001942,Jeddah,7.00 ,9.00 ,1,50
103011001942,Riyadh,9.00 ,11.00 ,1,50
103011001943,Jeddah,3.00 ,4.00 ,1,50
103011001944,Jeddah,6.00 ,8.00 ,1,50
103011001944,Riyadh,13.00 ,16.00 ,1,50
103011001946,Jeddah,3.00 ,3.00 ,1,50
103011001946,Riyadh,2.00 ,2.00 ,1,50
103011001947,Jeddah,3.00 ,4.00 ,1,50
103011001947,Riyadh,1.00 ,1.00 ,1,50
103011001948,Jeddah,3.00 ,3.00 ,1,50
103011001948,Riyadh,1.00 ,2.00 ,1,50
103011001949,Jeddah,3.00 ,3.00 ,1,50
103011001949,Riyadh,1.00 ,1.00 ,1,50
103011001950,Jeddah,3.00 ,3.00 ,1,50
103011001950,Riyadh,1.00 ,1.00 ,1,50
103011001951,Jeddah,2.00 ,3.00 ,1,50
103011001951,Riyadh,1.00 ,1.00 ,1,50
103011001952,Jeddah,2.00 ,3.00 ,1,50
103011001952,Riyadh,1.00 ,1.00 ,1,50
103011001953,Jeddah,2.00 ,3.00 ,1,50
103011001953,Riyadh,1.00 ,1.00 ,1,50
103011001954,Jeddah,3.00 ,3.00 ,1,50
103011001954,Riyadh,1.00 ,1.00 ,1,50
103011001955,Jeddah,2.00 ,3.00 ,1,50
103011001955,Riyadh,1.00 ,1.00 ,1,50
103011001956,Jeddah,2.00 ,3.00 ,1,50
103011001956,Riyadh,1.00 ,1.00 ,1,50
103011001957,Jeddah,3.00 ,3.00 ,1,50
103011001957,Riyadh,1.00 ,1.00 ,1,50
103011001958,Jeddah,1.00 ,1.00 ,1,50
103011001959,Jeddah,2.00 ,3.00 ,1,50
103011001959,Riyadh,1.00 ,1.00 ,1,50
103011001960,Jeddah,2.00 ,3.00 ,1,50
103011001961,Jeddah,2.00 ,3.00 ,1,50
103011001961,Riyadh,1.00 ,1.00 ,1,50
103011001972,Jeddah,17.00 ,22.00 ,1,50
103011001972,Riyadh,3.00 ,3.00 ,1,50
103011001973,Jeddah,7.00 ,10.00 ,1,50
103011001973,Riyadh,14.00 ,17.00 ,1,50
103011001974,Jeddah,52.00 ,65.00 ,1,50
103011001974,Riyadh,17.00 ,20.00 ,1,50
103011001975,Jeddah,6.00 ,8.00 ,1,50
103011001975,Riyadh,1.00 ,2.00 ,1,50
103011001976,Jeddah,16.00 ,22.00 ,1,50
103011001976,Riyadh,1.00 ,1.00 ,1,50
103011001977,Jeddah,80.00 ,108.00 ,1,50
103011001977,Riyadh,1.00 ,1.00 ,1,50
103011001978,Jeddah,61.00 ,81.00 ,1,50
103011001978,Riyadh,12.00 ,14.00 ,1,50
103011001979,Jeddah,7.00 ,9.00 ,1,50
103011001979,Riyadh,1.00 ,2.00 ,1,50
103011001980,Jeddah,5.00 ,7.00 ,1,50
103011001980,Riyadh,1.00 ,2.00 ,1,50
103011001981,Jeddah,68.00 ,88.00 ,1,50
103011001981,Riyadh,1.00 ,1.00 ,1,50
103011001982,Jeddah,12.00 ,15.00 ,1,50
103011001982,Riyadh,11.00 ,13.00 ,1,50
103011001983,Jeddah,77.00 ,100.00 ,1,50
103011001983,Riyadh,1.00 ,1.00 ,1,50
103011001984,Jeddah,15.00 ,19.00 ,1,50
103011001984,Riyadh,11.00 ,13.00 ,1,50
103011001985,Jeddah,43.00 ,58.00 ,1,50
103011001985,Riyadh,1.00 ,1.00 ,1,50
103011001986,Jeddah,81.00 ,106.00 ,1,50
103011001986,Riyadh,9.00 ,11.00 ,1,50
103011001987,Jeddah,6.00 ,9.00 ,1,50
103011001987,Riyadh,6.00 ,7.00 ,1,50
103011001988,Jeddah,6.00 ,8.00 ,1,50
103011001988,Riyadh,8.00 ,10.00 ,1,50
103011001989,Jeddah,11.00 ,13.00 ,1,50
103011001989,Riyadh,2.00 ,2.00 ,1,50
103011001990,Jeddah,43.00 ,60.00 ,1,50
103011001990,Riyadh,1.00 ,2.00 ,1,50
103011001991,Jeddah,4.00 ,6.00 ,1,50
103011001991,Riyadh,3.00 ,4.00 ,1,50
103011001992,Jeddah,8.00 ,10.00 ,1,50
103011001992,Riyadh,13.00 ,16.00 ,1,50
103011001993,Jeddah,6.00 ,9.00 ,1,50
103011001993,Riyadh,7.00 ,8.00 ,1,50
103011001994,Jeddah,68.00 ,92.00 ,1,50
103011001994,Riyadh,6.00 ,7.00 ,1,50
103011001995,Jeddah,12.00 ,15.00 ,1,50
